Date,BEDOK CANAL (mm),BEDOK RESERVOIR (mm),EAST COAST LAGOON (mm),GEYLANG RIVER (mm),JURONG LAKE (mm),KALLANG BASIN (mm),KALLANG RIVER (mm),KRANJI RESERVOIR (mm),LAKE LITTLE GUILIN (mm),LOWER PEIRCE RESERVOIR (mm),LOWER SELETAR RESERVOIR (mm),MACRITCHIE RESERVOIR (mm),MARINA BAY (mm),MURAI RESERVOIR (mm),PANDAN RESERVOIR (mm),PELTON CANAL (mm),POYAN RESERVOIR (mm),ROCHOR CANAL (mm),ROCHOR RIVER (mm),SARIMBUN RESERVOIR (mm),SIGLAP CANAL (mm),SINGAPORE RIVER (mm),SUNGEI API API (mm),SUNGEI BEDOK (mm),SUNGEI BERIH (mm),SUNGEI BULOH WETLAND RESERVE (mm),SUNGEI CHANGI (mm),SUNGEI HALUS (mm),SUNGEI JURONG (mm),SUNGEI KANGKAR (mm),SUNGEI KETAPANG (mm),SUNGEI KHATIB BONGSU (mm),SUNGEI LANCHAR (mm),SUNGEI LOYANG (mm),SUNGEI MANDAI (mm),SUNGEI MANDAI KECHIL (mm),SUNGEI PANDAN (mm),SUNGEI PANG SUA (mm),SUNGEI PENG SIANG (mm),SUNGEI PINANG (mm),SUNGEI PUNGGOL (mm),SUNGEI SELARANG (mm),SUNGEI SELETAR (mm),SUNGEI SEMBAWANG (mm),SUNGEI SERANGOON (mm),SUNGEI SIMPANG (mm),SUNGEI TAMPINES (mm),SUNGEI TENGAH (mm),SUNGEI THO PEK KONG (mm),SUNGEI ULU PANDAN (mm),SUNGEI WHAMPOA (mm),TAMPINES QUARRY PARK (mm),TENGEH RESERVOIR (mm),ULU PANDAN CANAL (mm),UPPER PEIRCE RESERVOIR (mm),UPPER SELETAR RESERVOIR (mm),YISHUN POND (mm)
30/10/2017,0.312548816,1.122311115,0.090254933,8.106092453,58.36709595,8.537644386,15.33700371,37.39266968,49.84297943,59.94601059,44.86605072,45.48078156,10.71221066,62.75387573,42.04709244,16.13237572,72.7275238,10.30477905,9.772837639,70.41706085,2.497909546,10.0918026,6.24869442,0.850495994,53.79971313,46.97496033,14.14143658,8.17398262,46.18625259,51.76640701,2.881730795,7.012823582,64.13278961,4.978999138,27.50117683,15.37680626,44.53273773,44.42311096,56.78967285,41.98167038,76.61478424,6.559779644,41.77336121,8.984606743,33.36605072,1.301976204,1.992412329,63.48812866,51.0270462,41.71442032,13.13586426,2.294163227,60.6640625,23.93160248,41.1722374,58.50033569,12.49432373
31/10/2017,2.996801853,6.013800621,8.140496254,46.70404816,21.05178642,26.5798912,28.48283386,7.580666065,69.35323334,43.6711235,28.35137749,26.06269073,23.35149193,17.56199646,21.04480171,51.32799149,9.754841805,27.4393158,28.93444824,23.39930534,16.7311554,25.25621414,0.480123758,3.038156509,10.25520611,10.62895966,0.145330817,0.73648876,18.04301834,17.09484482,2.305099964,31.39725494,13.50674438,0.603839576,27.96343613,11.84296894,25.66394615,49.05389786,11.91232777,12.61828136,2.96891284,0.124843054,58.28104019,94.3612442,20.7989502,18.66909218,2.580084562,15.03745174,9.841683388,40.46844101,28.35498047,7.352190495,8.068065643,24.4881649,36.23557281,19.35707283,40.31752777
1/11/2017,5.38040781,13.72127724,4.073935986,4.579223633,4.748102665,2.77865839,5.089162827,1.240478516,11.33435059,5.801177979,0.358792067,23.41675186,1.985857248,2.554092407,11.29251003,3.603068113,10.80060863,2.19732666,3.062229395,5.836334705,21.1517334,3.049461842,4.606986523,3.103567123,11.66558456,0.51119864,1.055773973,7.550652981,3.533258915,7.594845295,1.387981534,0.374550253,0.776265442,9.626342773,26.83886719,15.6427002,17.2623806,1.831097722,1.101498246,7.537724495,0.924994588,11.08777428,0.177057445,0.023840332,8.289657593,0.251137167,2.204210758,10.50439072,20.21446037,10.64818096,3.488598585,17.96017075,10.70333862,13.14463425,9.85964489,0.561872184,0.619885266
2/11/2017,20.51351929,26.27474403,17.67405319,4.223741531,8.427797318,4.134234905,20.71797943,8.75003624,8.412841797,19.75317383,13.96006012,21.28965759,6.021844864,1.555099487,19.52131462,21.03705788,5.81588316,5.474212646,4.917257786,1.900129437,28.50927734,4.522774696,4.381257534,11.89893818,2.790972471,22.72132874,0.547876,8.354787827,9.85455513,1.28926909,3.457957268,39.13847733,16.02937889,0.73840332,5.798641205,5.587964058,24.19316101,5.562988281,4.681890965,7.309765816,11.6959362,0.052530926,4.62989378,11.67944336,8.570411682,39.74354172,8.679513931,1.843210697,4.127214909,32.55628204,13.84904766,18.81277084,15.44971466,24.44894218,14.32281399,21.09331894,31.62197304
3/11/2017,0.084088132,0.495341539,0.000558954,0.010687934,0.635191143,0,0.244783103,0.595024943,3.780639648,15.92487049,5.099066257,11.83629227,0,0.47253418,0.390236378,0.038808186,0.266065806,0.013824463,0.002303414,4.432333469,0.166915894,0.000988188,2.156632185,0.202745944,0.234281659,2.234024763,6.048620701,1.707288265,0.168736055,2.588335037,0.119772024,6.151958466,0.44337973,3.354839563,3.478415012,5.870764256,0.352887839,1.344511151,2.547729492,2.689775467,0.94936794,5.18689537,5.582808018,12.34760761,2.316940308,10.99637604,2.001561165,6.714064121,1.424996495,0.772075474,0.127563477,1.503670812,0.460086823,0.512451172,7.406376362,0.822998047,2.198217869
4/11/2017,0,0.041299354,0,0,0.113337055,0.023334209,0.34261924,2.425338268,0.808886707,0.955622375,1.261858225,2.262683868,0,0,0,0.112843834,0,0.414138794,0.092932656,0.000158975,0,0,1.348887563,0,0,5.809050083,0.074975587,2.040745735,0,0.124649443,0,1.2276932,0.010314941,0.654649019,2.314194679,0.700183094,0,1.086325288,1.730494499,7.202802658,10.60559082,0.418584913,0.860373735,2.093762159,3.978736877,5.002389908,0.149465457,1.04954958,0.003374372,0.000835218,0.37575683,0.375305176,0,0.000764546,0.701855481,0.036272321,0.764636219
5/11/2017,1.126538038,2.394346476,0.054655377,0.273017049,0,0.100548379,2.532701969,5.43E-05,0.111999512,1.000142455,0.943503857,0.520332336,0.014863513,0.00201416,0,3.537719727,0.002278646,0.448272705,0.241019875,0.00277639,0.835098267,0.035010926,3.057447433,0.149317697,0,0.02538001,1.465936303,1.314446688,0,0,0.061119344,0.544844806,0,2.985079288,0,0.000183105,0,0,0,4.201220512,1.877821207,1.007132411,2.47197938,2.166796923,4.578514099,3.548860312,3.292300463,0,0,0,1.403088331,4.097159386,0,0,0.887721181,0,1.153064013
6/11/2017,0.011120605,0.003982131,0.030099969,0,0.24262695,0.001136193,0,0.099075884,0.650085449,19.97068787,31.99202347,2.450668335,0.004132952,0.887008667,0.313481539,0.019948324,0.690873861,0,0,2.035377741,0.005874634,0.00483631,0.000679348,0.013793945,1.117955804,1.875604987,0.005889893,0.024298416,0.169691682,0.72121644,0.021050815,31.04857063,0.228708908,0.022512583,0.680692792,1.513000488,0.348714203,0.393353641,0.36453408,0.029013671,0.351806641,0.046351843,55.63729477,68.90434265,0.04801178,23.27909851,0.000160619,0.321992338,0.9833287,0.68135792,0,0.000932966,0.777984619,0.646343052,8.737715721,0.455031633,44.39488602
7/11/2017,0,0,0,0,0,0,0,0,0,0,0.011424785,0,0,0.003463745,0,0,0,0,0,0.422879964,0,0,0,0,0,0.008629841,0,0,0,0.158240691,0,0.030157791,0,0,0,0.064172365,0,0,0,0,0,0,0.005748402,0.000195313,0,0.024863794,0,0.000943767,0,0,0,0,0,0,0,0,0.007897949
8/11/2017,0.099035643,0.881063938,0,0.049682617,0.351422995,0,0.191316307,15.95496082,1.573620558,2.231521606,0.564268768,5.500419617,0,4.850387573,0.729616761,0.886281312,1.24044013,0.000213623,0.000148607,6.441814899,0.022872925,0,34.69797134,0.121106602,3.778334618,4.263130665,19.24020386,24.89345741,0.244133651,5.51644516,0.405113488,0.207622334,0.392578125,15.11542225,5.559383392,5.830688477,1.678431869,11.20977402,6.70192337,8.401553154,10.49357128,12.22692871,0.281216711,4.314111233,9.785194397,0.469276816,27.58842468,6.928820133,4.754769325,3.921271086,0.041772462,4.052010536,0.617340088,2.282380819,6.783602238,0.35756138,0.194128424
9/11/2017,0.195709229,0.884676576,0,0,0.007142857,0,0.023733038,0.043366607,0.035546876,2.077367067,8.696349144,1.788093567,0,0.000473022,0.008888712,0.011789958,0.000703035,0,0,0.001447811,0.03414917,0,0.102056086,0.018933749,0.023875518,0.803095281,0,4.783010483,0.004875837,1.699788451,0.007000101,0.276919723,0.020874023,0,8.054199219,1.789013624,0.01922898,3.816607237,1.232871652,2.043798923,0.165025502,0,13.12440109,4.293225288,2.77696991,0.000115646,0,3.517906189,0.014805385,0.001272101,0.004589844,2.979448557,0,0.002563477,4.352013588,0.250069767,2.873657227
10/11/2017,5.959533691,9.979977608,8.388568878,30.44939423,18.53514862,39.81425095,32.40844727,5.919252872,27.98386192,29.2684269,4.127526283,34.8639679,30.70899582,6.23651123,4.612025738,26.38693237,21.07488251,43.68536377,37.86496735,2.783793688,10.33821106,34.88570023,33.19634247,5.355115414,12.4965601,2.254957199,25.80606651,57.94770432,8.235407829,11.61492729,6.689659595,11.67477894,16.79044533,14.74446011,4.804227829,2.703820705,4.256917477,11.19414902,11.90748978,23.96052742,11.23099804,15.64720535,3.806296587,7.283581734,35.29821014,10.48148346,29.52105331,15.30792332,13.25687122,7.552554607,33.95903397,19.26114273,39.41769028,5.710455418,28.88903046,34.57731247,6.373156548
11/11/2017,10.00250244,13.19822598,9.675492287,23.31850815,0.106159322,16.15433502,9.843813896,0.38676396,0.987365723,0.569503784,0.179523081,2.87845993,16.1100502,0.169082642,1.066072464,21.7520752,0.169383869,9.865585327,16.23588753,0.049094975,23.40904236,13.77351856,11.69153404,7.622654915,0.029361501,0,6.23637104,8.630602837,0.238511443,0.474634409,9.187672615,0.05021587,0.085968018,12.62437534,0.234892011,0.030944824,1.094947457,0.391314328,0.422099859,12.60906219,4.775919437,10.46561146,0.129416719,0.385034174,13.23202515,0.074360095,20.05221367,0.436756641,0.08984375,2.682630062,9.764612198,15.73195076,0.090526581,5.723639011,0.769677758,0.02313523,0.05946045
12/11/2017,0.093292236,0.079583243,0.004227488,0,0.006584821,0.000920222,0,0.000895182,0.063586429,0.106903076,0.035186145,0.000106812,0.133155465,0.249740601,0.034448739,0,0.021371348,0,0,0.770610034,0,0.144101098,0.183503523,0.052124023,0.006426643,0.005923064,0.015356446,0.835269332,0.027755301,0.003674629,0.056594323,0.030890213,0.000295003,0.028977614,0.006591797,0.183752447,0.046293713,0.094855815,0.007317794,0.053535156,0,0.029180618,0.000421697,1.849951148,0.100730896,0.67381525,0.080572829,0.00039354,0.000270299,0.005628084,0,0.129037037,0.00176239,0.003128855,0.119200945,0.002499535,0.022680664
13/11/2017,0.030889893,0.051919471,0.281095803,0.037204318,0,0.003112793,0.001349198,0,0,0,0.002461336,0,0.036748976,0,0.017867107,0.020568848,0,0,0.000222911,0.092841573,0.152755737,0.011218843,0.050977625,0.038310803,0,0.204632297,0.01706543,0.040296052,0.001625279,0,0.055407293,0.094263978,0.001637777,0.029893141,0,0.018298339,0.017787388,0,0,0.014287109,0.05323622,0.026774088,0,3.695044041,0.025917053,4.06068182,0.056055974,0,0,0.00624486,0.001538086,0.079616003,0,0.012412624,0,0.001441592,0.000158691
14/11/2017,3.525414944,7.304657936,2.071918726,13.84422493,12.53948784,13.75671387,31.35384941,7.488064289,9.630249023,9.469558716,2.854312897,19.74457932,5.361415386,1.708496094,5.839380264,19.65704346,2.952646971,24.03965759,20.95503616,6.273602009,8.1927948,7.173642159,60.61493301,8.584331512,1.294929028,8.629628181,22.26434326,56.41371536,8.358356476,3.491179705,10.68225479,7.204576969,6.294474125,41.94026184,3.400807142,3.486022949,3.92203784,21.15839005,24.0871582,40.18176651,42.10309601,20.61755371,3.304188013,4.098974705,33.23347473,10.28846455,41.78032303,23.68593597,2.353193045,3.069567204,30.34997559,15.93227673,3.102245331,2.620155811,12.03276634,6.989037037,5.572790623
15/11/2017,0.345947266,0.495833099,0.127865434,0.848375082,0.116120256,2.223698616,0.092130959,1.217456937,2.063488722,2.592697144,8.756746292,1.339054108,1.084594727,0.071807861,0.231485173,0.297810882,0.027101871,3.069473267,1.958994985,0.536751688,1.171081543,2.058285713,7.109884739,0.370431989,0,1.127122998,1.209442139,11.46107197,0.081145369,0.002021985,0.153998017,6.838584423,0.081848145,2.854060173,10.08180141,15.38472939,0.136695504,0.377369612,0.124698035,32.58830261,38.73406219,0.568132699,12.45437908,4.679321289,20.47325897,25.82966614,3.666414022,0.072965249,0.001037598,0.319438726,0.324047863,0.542925179,0.072113037,0.630827248,2.679526567,0.130882621,7.197253227
16/11/2017,3.931781054,10.9433794,0.360300153,1.611775756,0.007121931,0.164189264,0.309493214,9.421007156,0.061547853,2.07141614,6.366699219,0.273468018,0.062697634,0.248901367,0,4.927429199,0.006499114,0.028503418,0.107464336,0.90651685,6.242721558,0.03548177,7.421312332,4.031597137,0.004638672,13.79945469,4.83240366,7.67565918,0,3.205215931,3.177793264,3.225919962,0,4.345576286,11.2120285,7.046411037,0,18.9319706,7.404829979,6.542480469,4.319213867,7.238769531,6.835748672,3.079125881,5.279151917,4.097823143,2.721641064,2.029796124,0.000313895,0.026482834,0.128234863,15.26645374,0.001930237,0,0.896964014,0.001395089,5.322363377
17/11/2017,0.328857422,0.229719833,2.316072226,0.077623159,0.170821711,0.13135235,0.233604029,13.74733257,0.917150855,6.913223267,8.1835289,1.976951599,0.013230097,2.057159424,0.032580316,0.099863686,0.021137379,0.117904663,0.146845281,4.145127296,0.079330444,0.018630255,1.354874372,0.425080955,0.248247936,7.133396149,0,1.198145866,0.128424942,3.543594837,0.320102036,8.689183235,0.149831131,0.032189004,6.521541595,5.170752048,0.012497675,9.19927597,4.017424107,0.987480462,1.008260131,0.000482468,14.06319904,16.00548172,0.882728577,6.247706413,0.491660684,2.43012476,0.093706407,0.053993627,0.176184088,0.254377097,0.015144348,0.081510842,6.079506397,0.157865971,9.426989555
18/11/2017,0.025585938,2.123429537,0.004992033,0.794582784,3.696240187,0.300551206,1.214522481,1.955141425,2.739221096,3.580210447,15.11560345,8.161277771,0.130975634,4.760726929,0.018171038,3.689982176,2.588966608,0.788131714,0.499915093,0.721935213,0.545608521,0.22005789,3.896043777,0.002306486,10.21421909,10.25216579,0.393719494,17.86942291,0.125146478,4.795059681,0.015852304,13.34817028,0.505279541,1.082988977,0.413875818,0.09608154,0.010509673,4.994370461,10.81327057,10.36870098,5.326470375,0.164510086,18.64600754,9.77052021,9.378295898,3.636834383,2.030678272,14.55963612,9.335301399,0.07699424,0.948876977,8.348912239,0.508636475,0.014738384,10.34111595,1.781482458,11.21448994
19/11/2017,8.164031982,18.9754734,0.805362105,5.987670898,12.80276966,16.83820534,11.84471416,3.694860458,25.17363358,33.23909378,2.04239583,44.38419724,9.946497917,1.057998657,5.240867138,5.673146725,6.141005993,25.39807129,16.37427902,0.680510759,14.14862061,12.45386887,18.64313507,1.707564473,7.972268581,1.439516783,6.150103569,29.85946465,6.732247353,3.354830265,0.609635949,2.430715561,8.249298096,9.856863022,3.050249815,3.097241163,5.325951099,7.540843487,21.35959435,11.75377941,4.82857275,4.375476837,3.75230813,6.464770317,13.1672821,3.444573641,7.660657406,34.9125824,15.95422363,9.378584862,14.03973389,30.04543686,5.294464111,8.061805725,41.41512299,11.62144279,5.165893555
20/11/2017,5.480065823,4.966169834,6.227899075,2.735853434,0.743477941,1.577434778,0.111803554,0.053611472,1.308361769,15.76050854,10.10884666,15.01796341,2.280854702,0.66519165,0.617132664,2.527669191,5.031720161,1.354980469,0.978982687,3.51179266,7.146682739,2.005871058,4.034227371,10.29126644,0.922779739,2.260126591,0.186706543,3.983706713,0.346330911,0.066462591,8.990166664,2.139584303,0.101247154,2.197594166,0.452521831,0.79675293,0.814185739,0.015064913,0.00195955,7.287929535,0.562093079,1.156337142,7.639692783,0.470703125,7.81312561,0.452803761,4.302862644,0.004252419,0.772129595,4.444849968,0.174145505,5.21024847,0.9180336,3.844180346,16.96439934,0.081101194,5.866650581
21/11/2017,2.706335545,11.0359087,0.275165766,10.54157162,7.59707737,6.882601261,4.579371452,2.519440889,2.27154541,2.274978638,14.51549053,8.911682129,8.990914345,0.235427856,5.606330872,8.337147713,11.21351433,13.80764771,7.385731697,0.586533666,21.29060364,11.38818932,38.01805496,2.770128727,7.322351933,1.094673514,0.506445289,22.539011,7.964662552,1.65000248,4.801555634,0.666413963,6.18025732,30.68088531,1.066535473,1.788146973,4.962506771,1.55272007,1.45479548,5.665810585,12.72793198,19.0863266,10.83352947,1.019921899,9.022712708,1.218962073,26.92661667,4.116422176,12.09530163,6.942357063,6.998364449,14.08609486,15.98309326,11.95934391,11.31837368,8.206565857,4.441381931
22/11/2017,0,0.291246563,0,7.739284992,1.365520358,0.900188744,2.939427376,1.198540568,4.413842678,3.985524416,1.6420151,3.789848328,0.023995535,1.689926147,3.151750803,7.912679195,5.602075577,1.492126465,1.792406201,2.687687397,3.602401733,0.062988281,0,0.000815944,3.893784523,0.437436312,0,0,1.85959816,0.508563697,0.006814891,3.624550343,1.11034143,0,5.204977512,2.79284668,3.789690256,2.933536291,0.432899863,0,0.070705839,0,1.752097368,0.151977539,0.000259399,4.692742825,0,1.680540204,6.039288998,5.562448502,2.840515137,0.328996927,11.82178879,5.9322896,2.33609271,5.163516045,2.825500488
23/11/2017,0.00513916,0.492530614,0,0,0.819468498,0,0,4.887939453,6.546105862,4.219085693,2.919777393,0.734668732,0,0.376327515,0.002790179,0.052622478,1.321162462,0,0,0.537319422,0.00151062,0,2.847406864,0,1.067145824,3.243546247,0,0.894402742,0.056884766,1.046236515,0,1.258827567,0.243540451,0.435514003,6.943086624,15.62260723,0.00101144,0.116282746,0.516742885,0.347158194,0.009155273,0.022152856,2.033691406,0.629589856,1.000747681,2.045731306,3.081362963,1.093185186,1.259041905,0.131643191,0,4.337786198,0.960605621,0.427708685,5.500867367,1.4484514,0.655700684
24/11/2017,24.74036789,24.77250099,13.54763317,45.5538063,12.19246674,77.84914398,33.06594467,13.52700043,33.56424713,34.30696106,14.01654148,38.63787842,36.54446793,2.127929688,12.83750725,17.7505188,1.305593967,74.80509949,78.29773712,3.984125137,34.75212097,34.19549179,0.980712891,12.16751862,1.893274665,8.837784767,1.601586938,2.458907366,13.38005733,6.253780842,8.824286461,19.52397728,4.06439209,1.582458496,5.356172562,4.49282217,12.60695648,42.83066559,19.96860313,2.254072189,7.625949383,3.302641392,10.40091228,10.25279522,2.031509399,20.60651588,2.976658821,11.17897701,1.889203787,10.79197979,51.24267578,9.356654167,1.133583069,7.796643734,29.97582626,1.918794155,12.93754864
25/11/2017,4.812243462,8.547620773,0.027427271,8.96586132,3.931961536,0.589975238,13.31727982,12.41169357,0.953955054,8.690765381,6.312365532,11.47190475,0.082135879,0.119796753,0.349016458,16.66059303,0.186522305,1.751907349,3.093198061,0.625755131,2.136291504,0.324910492,3.384415388,4.560990334,0.0383588,19.59811211,16.67255211,3.058670759,1.27052176,7.134809494,1.874158144,4.57874155,0.230478927,11.61993885,11.76747799,4.337158203,0.140276223,9.713680267,8.26769352,10.88749027,5.495985031,14.92289257,5.03020668,14.18221474,14.09900665,4.134977818,6.305253029,4.809020042,0.037946429,0.1796875,11.36352539,14.83023548,0.041030884,0.336483598,10.83289337,0.183710009,8.202722549
26/11/2017,4.249035835,3.630562544,4.258172512,27.41681671,6.692655087,21.77671432,73.0610733,6.168818951,8.219823837,6.34067297,4.890520573,21.72124481,10.23220062,6.033370972,13.68928337,50.79154587,5.798781872,32.87800598,32.46010971,3.059065104,13.90168762,11.35523033,3.938365221,4.762791634,2.846995592,5.940588951,5.326769829,7.820839405,8.768136024,3.438413858,2.846511364,8.336914063,10.43237305,3.557462215,6.165268898,4.289685249,17.99424553,22.05473137,9.478271484,5.76663065,3.169121742,5.934529781,2.254094839,4.648498535,5.292106628,14.94690609,2.936388493,7.405994892,2.902954102,16.45683861,63.36378098,3.298208952,6.457859039,16.18681335,6.547535419,5.283191681,4.919543266
27/11/2017,4.2633605,11.58665657,14.62876511,19.23787498,26.52672958,24.74428177,20.04846764,28.31761742,21.13907433,45.68756485,57.25069809,22.56728745,19.04815292,48.60514832,36.02978134,24.44632912,27.83532524,23.74893188,25.02726936,46.54000092,9.226486206,16.46365166,24.61889648,2.096763134,42.71451187,8.092974663,14.45026875,46.14174271,33.31490707,27.37403679,1.420136571,39.36245728,20.73757935,15.12399483,35.49345016,18.02491379,40.23138809,36.04262543,24.54850006,47.36600494,41.98274612,12.03331375,83.27748871,40.69583893,45.71401215,25.6809597,10.85044479,19.65244293,40.95791245,29.91545105,23.15695763,18.51601791,25.72658157,21.2850914,33.20015717,24.75587082,52.18157959
28/11/2017,16.10008621,18.06654549,28.28484726,21.9251976,13.26096535,61.09768295,10.35468483,5.370587349,15.06567383,3.869959593,7.05437851,8.575111389,37.96889114,10.3467865,9.471435547,7.558908939,6.400825977,48.69599915,44.21038437,8.71039772,15.64459229,35.06206512,34.13698959,13.73034,4.402350903,4.696395397,8.427764893,43.26184845,12.6276226,2.428447962,10.0170145,1.542981625,14.72297192,5.252230167,5.350787163,8.202527046,6.479434013,13.40179825,3.690757275,3.729482412,0.688897014,2.62250638,19.35842133,5.196606636,4.036750793,4.883275032,12.63427067,1.955715775,3.809500456,3.027947664,17.9576664,20.63186264,1.267974854,3.539139509,18.00064087,6.993245602,2.265441895
29/11/2017,8.614440918,11.6819973,4.150088787,13.54094791,3.954206228,5.026132584,14.55454636,0.694390178,7.81048584,8.041854858,2.455980062,13.80873489,2.616588831,0.508483887,8.259212494,18.12659645,0.293495446,4.195953369,6.310419559,1.523698688,22.66940308,4.688214779,4.593558788,10.16563702,0.340791583,14.05120564,0.226483151,10.84563923,6.075774193,2.569185734,9.849239349,0.18830952,1.528818727,2.161536694,1.055118322,0.645812988,7.033679962,3.944953442,0.978958905,14.31169891,1.968153238,1.311447859,5.52863121,0.421057135,12.52245331,1.517006278,1.431390047,1.15826869,0.258414119,13.32790661,9.297876358,8.52520752,0.186981201,18.77611732,4.657177925,0.371965677,0.512304664
30/11/2017,0.549914539,0.226047829,0.145456418,0.002549913,0,0.006864108,0.300858349,2.110053062,0.577038586,2.599009275,10.26521683,0.747108459,0.01054455,0.361099243,0,0.510945618,0.077537253,0.089355469,0.027810801,0.054034565,0.038970947,0.050362725,0.902253509,0.300652742,0.723216355,0.525655985,0.599658191,1.144981027,0.001290458,1.331286311,0.086240575,9.120232582,0.146952316,2.656536341,5.298885345,10.34171104,0,10.77833462,2.450208187,0.939814448,1.110704184,0.718581438,7.725264072,6.054907322,1.006736755,5.798603058,1.114733219,2.401512861,1.333914638,0,0.080541991,0.172040671,0.002593994,0.00755551,1.29993391,1.221749425,9.428393364
1/12/2017,0.295251459,0.309082031,0.039878443,0.811102986,12.42919254,1.699331403,11.39955521,12.72773838,14.64428711,11.70491505,27.66747093,13.58338547,0.257992685,4.446182251,4.666518688,4.37979126,3.288602591,3.344543457,2.724534988,3.2592659,0.101470947,2.176926374,5.539518833,0.064253956,6.615485668,3.252483845,2.558410645,3.066804647,8.445898056,14.04896545,0.007618871,13.34679508,8.64228344,2.538823128,1.684599042,0.835290551,6.532273293,11.4688797,22.6002655,13.83060551,31.20075226,3.830984831,19.27197266,12.726758,11.95459747,7.386609554,3.695832968,26.92410469,7.958888531,14.10476208,7.144445896,0.770159066,5.071117401,9.2219944,7.221073627,9.633893967,20.76695633
2/12/2017,0.564697266,0.43567884,1.708695292,17.37379265,38.77432251,14.24138927,17.48568535,17.66703796,82.16868591,28.35343933,5.159264565,20.44488525,1.038818359,9.812255859,20.34702301,6.795522213,13.39189529,30.22433472,27.32478142,6.865643024,1.992874146,4.132539272,1.242781878,1.715723991,10.7409811,7.652152538,9.440655708,2.368009806,29.96502495,12.86158466,2.952106237,4.35414505,31.50929832,2.800513744,7.113137722,6.570166111,21.44841576,32.80412674,23.16500664,4.990566254,13.85963249,4.835902691,4.785377979,5.405456543,2.332305908,10.94743919,1.289351583,18.8585186,12.03846931,43.36867905,30.19605637,0.288199276,10.75662994,21.63336563,57.71029282,26.10326004,2.479553223
3/12/2017,3.545434475,3.970188379,5.393715382,9.589084625,17.36630249,2.786611795,22.19184303,2.279821396,12.00434589,14.49905396,12.02984524,24.45523071,0.031738281,7.240890503,23.21759987,10.35588551,14.68879986,9.379760742,6.928169727,3.31349349,2.424865723,0.338349849,1.090193987,5.081690788,11.0447855,6.087073326,5.819994926,0.530234873,18.76386642,1.151054144,5.652251244,9.120476723,13.39587402,1.716073871,1.946001887,4.560742378,26.17009544,6.599954128,2.19472146,2.146122932,2.129611492,2.074869871,11.33453941,3.826672316,3.033607483,5.821520329,2.258634806,2.371130228,10.91311169,35.02956772,21.30405235,5.253941059,15.44414902,41.25640488,16.23548126,10.36872196,13.27473164
4/12/2017,4.885144234,7.653267384,0.491859823,0.629448771,2.010804892,0.030038686,2.464445353,14.10564995,2.510888577,3.640197754,8.116410255,4.773704529,0,0.203094482,0.224200815,1.343811035,0.071797691,0.068206787,0.129224688,0.018804505,6.679458618,0.004400344,17.46782684,1.203555465,0.078053191,17.6053524,21.14933395,19.18129349,0.284953952,8.516144753,0.418932676,6.759932518,0.006581625,6.863018513,5.553251266,6.988220215,0.476364851,1.841495275,8.618298531,17.18018532,15.19807911,12.21518707,1.995283604,24.19050217,15.38037872,9.392224312,8.960024834,6.919695854,0.215497702,1.551308036,1.183154345,8.323904991,0.007720947,0.247134566,0.842532158,0.232212618,6.868188381
5/12/2017,0.000585938,0.072041281,0,0.158216685,10.63512802,0.971210182,0.088211864,5.138662815,2.275952101,0.280629486,4.671949863,0.229122162,0.047107514,2.88130188,5.052001953,0.153737381,2.424026012,0.282943726,0.972178578,0.986895919,0.159286499,0.034877233,0.011676291,0.000822368,4.587502956,2.10050106,0,0.110428661,6.96365118,6.554311752,0.000538793,1.629073262,1.611684203,0.173288196,4.71683979,2.857580662,5.852992535,0.846794605,6.624652863,2.341611385,0.892306864,0.002017067,3.012872934,1.828613281,1.738334656,0.658640027,0.831960559,7.160061359,6.311602116,1.436896086,0.237609863,0.179940358,0.256874084,0.079718336,0.565530241,4.940069199,2.027783155
6/12/2017,0.270129383,2.463576794,29.3867836,4.816446781,0.082387,0.117910534,0.137309834,3.536503553,0.233654782,4.482396603,5.944191456,2.837627411,0.149815157,0.358505249,0.18540737,6.645456791,0.900733113,0.722305298,0.144255266,0.871865928,29.07595825,0.467476994,2.593739271,0.031449169,0.83539176,8.321787834,0.475781262,2.615260124,0.033461217,16.07450676,0.012308055,3.693230867,0.000549316,0.612224877,7.133760452,13.07730675,0.364304304,0.786290765,5.439363003,8.539726257,7.21832943,1.438610315,2.747036934,2.29119873,11.00020599,2.518393993,0.172498196,5.276024818,1.095851302,4.127569675,0.13092041,2.220014334,1.797634125,4.512945652,1.424546242,0.774321079,3.330871582
7/12/2017,32.7635498,44.48913193,6.278243065,1.258260131,13.51072121,0.111628607,3.225328922,3.364935875,13.53164101,6.020884037,13.21062374,10.28995514,0.764869332,0.470443726,2.602349758,12.48608398,2.128841877,0.49559021,0.243376359,0.541299522,16.59667969,1.691708565,0.843994141,29.79642487,2.135339975,1.946787953,0.009039307,0.736816406,9.192187309,1.551876783,13.97117424,12.67471504,6.87645483,2.415283203,1.961669922,7.309301853,1.895077705,13.57417583,5.926352978,24.90965843,2.801934242,1.090192556,18.41905594,3.575805664,28.9325943,2.019023657,3.784790039,3.353898287,2.650625944,2.286466837,1.698669434,52.53949738,1.586483002,0.78653115,5.53273201,1.34765625,18.81539345
